car_name,brand,city,year,mileage_km,fuel_type,transmission,owner_type,engine_cc,power_bhp,seats,kmpl,price_lakh,price_inr,price_raw,mileage_raw,year_raw,price_vs_avg,deal_tag,rating,fuel_enc,transmission_enc,owner_enc,city_enc,brand_enc,name_enc
Hyundai Grand i10 Sportz,Hyundai,Coimbatore,2017,22831,Petrol,Manual,First,1197,82.0,5,18.9,6.19,619000.0,619000.0,22831,2017,1.1448284178025658,Fair Price,5.0,3,1,0,3,9,559
Renault Duster 85PS Diesel RxL,Renault,Hyderabad,2013,74911,Diesel,Manual,First,1461,83.8,5,20.45,6.0,600000.0,600000.0,74911,2013,1.0346549960754465,Fair Price,5.0,1,1,0,5,23,1389
Hyundai Grand i10 Magna,Hyundai,Pune,2015,21000,Petrol,Manual,First,1197,82.0,5,18.9,3.75,375000.0,375000.0,21000,2015,0.6935551804135092,Good Deal,5.0,3,1,0,10,9,556
Ford EcoSport 1.5 TDCi Titanium,Ford,Kochi,2018,37160,Diesel,Manual,First,1498,98.59,5,22.77,9.46,946000.0000000001,946000.0000000001,37160,2018,1.355399932747555,Overpriced,5.0,1,1,0,7,7,237
Nissan Sunny 2011-2014 XL,Nissan,Jaipur,2011,41000,Petrol,Manual,Second,1498,97.7,5,16.95,3.0,300000.0,300000.0,41000,2011,0.6331315661309399,Good Deal,4.7,3,1,2,6,21,1339
Ford Figo Aspire 1.5 TDCi Titanium,Ford,Chennai,2016,37294,Diesel,Manual,First,1498,99.0,5,25.83,5.75,575000.0,575000.0,37294,2016,0.8238424538370445,Good Deal,4.9,1,1,0,2,7,311
Honda Civic 2006-2010 1.8 V MT,Honda,Coimbatore,2009,56927,Petrol,Manual,First,1799,130.0,5,13.5,4.41,441000.0,441000.0,56927,2009,0.8059131183854295,Good Deal,4.7,3,1,0,3,8,449
Renault KWID RXT Optional,Renault,Kochi,2017,21954,Petrol,Manual,First,799,53.3,5,25.17,3.7,370000.0,370000.0,21954,2017,0.6380372475798588,Good Deal,5.0,3,1,0,7,23,1409
Honda Brio EX MT,Honda,Kolkata,2014,50000,Petrol,Manual,Second,1198,86.8,5,19.4,2.5,250000.0,250000.0,50000,2014,0.45686684715727294,Good Deal,4.5,3,1,2,8,8,377
Maruti Swift ZXI ABS,Maruti,Coimbatore,2012,78212,Petrol,Manual,First,1298,88.2,5,16.1,5.35,535000.0,535000.0,78212,2012,1.1546734092490856,Overpriced,5.0,3,1,0,3,17,1135
Hyundai i20 Magna Optional 1.4 CRDi,Hyundai,Delhi,2013,64500,Diesel,Manual,First,1396,88.8,5,21.9,3.65,365000.0,365000.0,64500,2013,0.6750603756024822,Good Deal,5.0,1,1,0,4,9,738
Skoda Superb Elegance 2.0 TDI CR AT,Skoda,Delhi,2014,51000,Diesel,Automatic,First,1968,138.03,5,17.2,13.0,1300000.0,1300000.0,51000,2014,1.6972197115421754,Overpriced,5.0,1,0,0,4,24,1497
Maruti Wagon R LXI BSII,Maruti,Delhi,2012,52000,Petrol,Manual,First,998,67.1,5,18.9,2.45,245000.00000000003,245000.00000000003,52000,2012,0.5287756733944411,Good Deal,5.0,3,1,0,4,17,1157
Volkswagen Vento 1.5 TDI Highline AT,Volkswagen,Mumbai,2015,120000,Diesel,Automatic,First,1498,103.2,5,21.21,5.75,575000.0,575000.0,120000,2015,1.08380505315477,Fair Price,4.6,1,0,0,9,28,1780
Honda City i DTEC S,Honda,Coimbatore,2017,65792,Diesel,Manual,First,1498,98.6,5,26.0,8.11,811000.0,811000.0,65792,2017,1.4820760521781933,Overpriced,4.9,1,1,0,3,8,418
Hyundai i20 1.4 Sportz,Hyundai,Ahmedabad,2018,30000,Diesel,Manual,First,1396,88.73,5,22.54,7.75,775000.0,775000.0,30000,2018,1.4333473728545856,Overpriced,5.0,1,1,0,0,9,703
Nissan Micra XV CVT,Nissan,Coimbatore,2017,54387,Petrol,Automatic,First,1198,75.94,5,19.15,5.85,585000.0,585000.0,54387,2017,1.2346065539553328,Overpriced,5.0,3,0,0,3,21,1334
Renault KWID RXT Optional,Renault,Mumbai,2018,1617,Petrol,Manual,First,799,53.3,5,25.17,4.29,429000.0,429000.0,1617,2018,0.7397783221939443,Good Deal,4.9,3,1,0,9,23,1409
Honda City i-DTEC SV,Honda,Hyderabad,2015,82000,Diesel,Manual,First,1498,98.6,5,25.6,8.0,800000.0,800000.0,82000,2015,1.4619739109032732,Overpriced,4.9,1,1,0,5,8,436
Toyota Innova Crysta 2.4 G MT 8S,Toyota,Mumbai,2017,20000,Diesel,Manual,First,2393,147.8,8,13.68,16.5,1650000.0,1650000.0,20000,2017,1.4037679306856516,Overpriced,5.0,1,1,0,9,27,1714
Maruti Baleno Alpha 1.3,Maruti,Jaipur,2015,98000,Diesel,Manual,First,1248,74.0,5,27.39,5.5,550000.0,550000.0,98000,2015,1.1870474300691534,Overpriced,5.0,1,1,0,6,17,944
Ford EcoSport 1.5 TDCi Trend,Ford,Delhi,2015,57000,Diesel,Manual,First,1498,98.59,5,22.77,6.35,635000.0,635000.0,57000,2015,0.9098086229330838,Fair Price,5.0,1,1,0,4,7,238
Toyota Innova 2.5 G (Diesel) 8 Seater,Toyota,Jaipur,2013,250000,Diesel,Manual,Second,2494,100.6,8,12.99,7.9,790000.0,790000.0,250000,2013,0.6721070698434333,Good Deal,3.6,1,1,2,6,27,1691
Ford Ecosport 1.5 DV5 MT Ambiente,Ford,Hyderabad,2014,56549,Diesel,Manual,First,1498,89.84,5,22.7,7.2,720000.0,720000.0,56549,2014,1.031594029152473,Fair Price,5.0,1,1,0,5,7,248
Volkswagen Polo Diesel Comfortline 1.2L,Volkswagen,Bangalore,2012,78500,Diesel,Manual,First,1199,73.9,5,22.07,3.65,365000.0,365000.0,78500,2012,0.6879805989591149,Good Deal,4.8,1,1,0,1,28,1762
Hyundai i20 Sportz 1.4 CRDi,Hyundai,Kochi,2016,55036,Diesel,Manual,First,1396,88.73,5,22.54,6.35,635000.0,635000.0,55036,2016,1.1744201055002088,Overpriced,5.0,1,1,0,7,9,740
Renault Duster 85PS Diesel RxL Explore,Renault,Pune,2016,55000,Diesel,Manual,First,1461,83.8,5,19.87,7.8,780000.0,780000.0,55000,2016,1.3450514948980805,Overpriced,4.8,1,1,0,10,23,1390
Ford Ikon 1.3 Flair,Ford,Chennai,2007,90000,Petrol,Manual,Second,1299,70.0,5,13.8,1.4,140000.0,140000.0,90000,2007,0.20058772789075863,Good Deal,4.2,3,1,2,2,7,330
Ford Endeavour XLT TDCi 4X2,Ford,Chennai,2007,155000,Diesel,Manual,First,2499,141.0,7,13.1,5.5,550000.0,550000.0,155000,2007,0.7880232167136947,Good Deal,3.6,1,1,0,2,7,268
Maruti Baleno Delta 1.3,Maruti,Hyderabad,2018,17810,Diesel,Manual,First,1248,74.0,5,27.39,8.5,850000.0,850000.0,17810,2018,1.83452784647051,Overpriced,4.8,1,1,0,5,17,950
Mercedes-Benz New C-Class C 220 CDI Elegance AT,MercedesBenz,Kochi,2011,42408,Diesel,Automatic,First,2143,170.0,5,14.84,10.48,1048000.0,1048000.0,42408,2011,0.3860223076325619,Good Deal,5.0,1,0,0,7,18,1274
Maruti Esteem Vxi - BSIII,Maruti,Ahmedabad,2005,81000,Petrol,Manual,Second,1298,85.0,5,15.9,0.75,75000.0,75000.0,81000,2005,0.1618701041003391,Good Deal,4.2,3,1,2,0,17,1034
Tata Indigo XL Grand Petrol,Tata,Pune,2008,52000,Petrol,Manual,Second,1396,99.6,5,12.85,1.3,130000.0,130000.0,52000,2008,0.36050916805576605,Good Deal,4.3,3,1,2,10,26,1543
BMW 5 Series 525d Sedan,BMW,Mumbai,2013,35000,Diesel,Automatic,First,2993,218.0,5,16.73,21.0,2100000.0,2100000.0,35000,2013,0.8304318973118915,Good Deal,5.0,1,0,0,9,1,110
Hyundai Santro Xing GL Plus,Hyundai,Delhi,2013,60000,Petrol,Manual,First,1086,62.1,5,17.92,2.3,229999.99999999997,229999.99999999997,60000,2013,0.4253805106536189,Good Deal,5.0,3,1,0,4,9,572
Skoda Octavia 2.0 TDI AT Style Plus,Skoda,Mumbai,2015,27000,Diesel,Automatic,First,1968,141.0,5,19.5,14.95,1495000.0,1495000.0,27000,2015,1.9518026682735017,Overpriced,4.9,1,0,0,9,24,1443
Audi A6 2011-2015 35 TDI Technology,Audi,Coimbatore,2017,55975,Diesel,Automatic,Second,1968,174.33,5,17.68,35.92,3592000.0,3592000.0,55975,2017,1.404782905357054,Overpriced,4.7,1,0,2,3,0,30
Ford Figo 1.5D Trend MT,Ford,Pune,2016,115000,Diesel,Manual,First,1498,99.0,5,25.83,4.5,450000.0,450000.0,115000,2016,0.6447462682202957,Good Deal,4.3,1,1,0,10,7,297
Mahindra Xylo D4 BS III,Mahindra,Hyderabad,2016,132000,Diesel,Manual,First,2489,93.7,7,14.95,5.5,550000.0,550000.0,132000,2016,0.6812196110210696,Good Deal,4.6,1,1,0,5,16,900
Maruti Celerio ZXI AT,Maruti,Mumbai,2015,40337,Petrol,Automatic,First,998,67.04,5,23.1,4.45,445000.0,445000.0,40337,2015,0.9604292843286787,Fair Price,5.0,3,0,0,9,17,977
Toyota Innova 2.5 G4 Diesel 8-seater,Toyota,Chennai,2008,192000,Diesel,Manual,First,2494,102.0,8,12.8,6.85,685000.0,685000.0,192000,2008,0.5827763833452554,Good Deal,3.4,1,1,0,2,27,1695
Hyundai Grand i10 CRDi Asta,Hyundai,Bangalore,2016,50000,Diesel,Manual,First,1120,70.0,5,24.0,5.5,550000.0,550000.0,50000,2016,1.0172142646064801,Fair Price,4.9,1,1,0,1,9,549
Hyundai Grand i10 1.2 Kappa Sportz,Hyundai,Kochi,2016,28147,Petrol,Manual,First,1197,81.86,5,18.9,5.07,507000.0,507000.0,28147,2016,0.9376866039190644,Fair Price,5.0,3,1,0,7,9,542
Hyundai Grand i10 Sportz,Hyundai,Mumbai,2015,20000,Petrol,Manual,First,1197,82.0,5,18.9,3.85,385000.0,385000.0,20000,2015,0.7120499852245361,Good Deal,4.8,3,1,0,9,9,559
Hyundai Elite i20 Petrol Asta,Hyundai,Chennai,2016,11000,Petrol,Manual,First,1197,81.86,5,18.6,7.95,795000.0,795000.0,11000,2016,1.4703369824766395,Overpriced,5.0,3,1,0,2,9,526
Maruti Zen Estilo LXI BSIII,Maruti,Jaipur,2009,63000,Petrol,Manual,Second,998,67.1,5,18.2,1.25,125000.0,125000.0,63000,2009,0.2697835068338985,Good Deal,4.1,3,1,2,6,17,1182
Maruti Alto K10 2010-2014 VXI,Maruti,Kochi,2014,36967,Petrol,Manual,First,998,67.1,5,20.92,3.64,364000.0,364000.0,36967,2014,0.7856095719003124,Good Deal,5.0,3,1,0,7,17,927
Toyota Fortuner 4x2 Manual,Toyota,Jaipur,2016,73053,Diesel,Manual,First,2982,168.5,7,13.0,20.0,2000000.0,2000000.0,73053,2016,1.7015368856795778,Overpriced,5.0,1,1,0,6,27,1680
Mahindra Thar CRDe AC,Mahindra,Coimbatore,2019,16392,Diesel,Manual,First,2498,105.0,6,16.55,10.36,1036000.0,1036000.0,16392,2019,1.2831700309415057,Overpriced,5.0,1,1,0,3,16,877
Hyundai Santro Xing XO,Hyundai,Chennai,2007,79000,Petrol,Manual,First,1086,74.0,5,17.0,1.85,185000.0,185000.0,79000,2007,0.3421538890039979,Good Deal,4.3,3,1,0,2,9,581
Toyota Etios G,Toyota,Jaipur,2013,67000,Petrol,Manual,Second,1496,88.73,5,16.78,4.05,405000.0,405000.0,67000,2013,0.34456121935011447,Good Deal,4.7,3,1,2,6,27,1653
Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,MercedesBenz,Mumbai,2015,48600,Diesel,Automatic,First,2987,224.0,7,12.0,48.5,4850000.0,4850000.0,48600,2015,1.7864581984903867,Overpriced,5.0,1,0,0,9,18,1232
Renault Duster 110PS Diesel RxZ,Renault,Bangalore,2014,70000,Diesel,Manual,First,1461,108.45,5,19.6,8.25,825000.0,825000.0,70000,2014,1.4226506196037392,Overpriced,5.0,1,1,0,1,23,1383
Maruti Swift VDI,Maruti,Pune,2014,84000,Diesel,Manual,First,1248,74.0,5,22.9,5.25,525000.0,525000.0,84000,2014,1.1330907287023737,Fair Price,5.0,1,1,0,10,17,1119
Volkswagen Vento Magnific 1.6 Comfortline,Volkswagen,Mumbai,2013,49106,Petrol,Manual,First,1598,103.2,5,15.04,4.4,440000.00000000006,440000.00000000006,49106,2013,0.8293464754575632,Good Deal,5.0,3,1,0,9,28,1792
Skoda Superb L&K 2.0 TDI AT,Skoda,Mumbai,2017,35000,Diesel,Automatic,First,1968,174.5,5,18.19,25.75,2575000.0,2575000.0,35000,2017,3.3618005824777706,Overpriced,4.9,1,0,0,9,24,1499
BMW 3 Series 330d Convertible,BMW,Kochi,2014,51240,Diesel,Automatic,First,2993,245.0,4,8.2,29.52,2952000.0,2952000.0,51240,2014,1.1673499813641446,Overpriced,5.0,1,0,0,7,1,88
Maruti Wagon R VXI BS IV,Maruti,Kolkata,2011,37000,Petrol,Manual,Second,998,67.1,5,18.9,2.1,210000.0,210000.0,37000,2011,0.4532362914809495,Good Deal,4.8,3,1,2,8,17,1170
Renault KWID RXT,Renault,Kochi,2017,32587,Petrol,Manual,First,799,53.3,5,25.17,3.71,371000.0,371000.0,32587,2017,0.6397616725733178,Good Deal,5.0,3,1,0,7,23,1408
Ford Endeavour 4x2 XLT Limited Edition,Ford,Pune,2009,180000,Diesel,Manual,First,2499,143.0,7,10.9,7.5,750000.0,750000.0,180000,2009,1.0745771137004927,Fair Price,3.3,1,1,0,10,7,265
Maruti Vitara Brezza ZDi Plus Dual Tone,Maruti,Kochi,2017,21248,Diesel,Manual,First,1248,88.5,5,24.3,9.44,944000.0,944000.0,21248,2017,2.0374050436096014,Overpriced,5.0,1,1,0,7,17,1144
Hyundai Santro Xing XO eRLX Euro II,Hyundai,Pune,2006,47200,Petrol,Manual,Second,1086,74.0,5,17.0,1.2,120000.0,120000.0,47200,2006,0.22193765773232293,Good Deal,4.1,3,1,2,10,9,583
Mercedes-Benz E-Class 200 Kompressor Elegance,MercedesBenz,Delhi,2014,40000,Petrol,Automatic,First,1796,157.7,5,10.5,24.0,2400000.0,2400000.0,40000,2014,0.8840205518302944,Fair Price,4.8,3,0,0,4,18,1201
Mercedes-Benz C-Class Progressive C 220d,MercedesBenz,Ahmedabad,2019,4000,Diesel,Automatic,First,1950,194.0,5,0.0,35.0,3500000.0,3500000.0,4000,2019,1.289196638085846,Overpriced,5.0,1,0,0,0,18,1194
Maruti Ertiga VXI CNG,Maruti,Mumbai,2017,23700,CNG,Manual,First,1373,80.46,7,17.5,8.25,825000.0,825000.0,23700,2017,1.78057114510373,Overpriced,4.9,0,1,0,9,17,1029
Audi A4 2.0 TDI Celebration Edition,Audi,Delhi,2011,57000,Diesel,Automatic,Second,1968,147.51,5,16.55,9.75,975000.0,975000.0,57000,2011,0.381309391069913,Good Deal,4.9,1,0,2,4,0,9
Hyundai Grand i10 Asta,Hyundai,Kolkata,2014,37000,Petrol,Manual,First,1197,82.0,5,18.9,3.45,345000.0,345000.0,37000,2014,0.6380707659804284,Good Deal,5.0,3,1,0,8,9,546
Mitsubishi Pajero Sport 4X4,Mitsubishi,Jaipur,2014,70000,Diesel,Manual,Second,2477,175.56,7,13.5,11.85,1185000.0,1185000.0,70000,2014,0.9768496256096723,Fair Price,4.8,1,1,2,6,20,1318
Mercedes-Benz New C-Class C 250 CDI Avantgarde,MercedesBenz,Coimbatore,2012,92469,Diesel,Automatic,Second,2143,201.15,5,19.71,16.14,1614000.0,1614000.0,92469,2012,0.594503821105873,Good Deal,4.8,1,0,2,3,18,1278
Maruti Wagon R LXI CNG,Maruti,Pune,2015,55000,CNG,Manual,First,998,58.16,5,26.6,3.7,370000.0,370000.0,55000,2015,0.7985591802283396,Good Deal,4.8,0,1,0,10,17,1159
Maruti Alto K10 VXI AGS,Maruti,Ahmedabad,2017,20000,Petrol,Automatic,First,998,67.1,5,24.07,4.0,400000.0,400000.0,20000,2017,0.8633072218684752,Fair Price,5.0,3,0,0,0,17,933
Hyundai i20 Sportz 1.2,Hyundai,Delhi,2015,42000,Petrol,Manual,Second,1197,81.83,5,18.6,5.8,580000.0,580000.0,42000,2015,1.0726986790395607,Fair Price,4.8,3,1,2,4,9,739
Maruti Swift Dzire VDI,Maruti,Kolkata,2014,28000,Diesel,Manual,First,1248,74.0,5,23.4,4.65,465000.00000000006,465000.00000000006,28000,2014,1.0035946454221025,Fair Price,4.8,1,1,0,8,17,1095
Mercedes-Benz R-Class R350 4Matic Long,MercedesBenz,Pune,2010,93000,Petrol,Automatic,Second,3498,272.0,7,11.8,15.0,1500000.0,1500000.0,93000,2010,0.552512844893934,Good Deal,4.9,3,0,2,10,18,1283
Ford EcoSport 1.5 Ti VCT AT Titanium,Ford,Mumbai,2015,23000,Petrol,Automatic,First,1499,110.4,5,15.63,6.8,680000.0,680000.0,23000,2015,0.9742832497551134,Fair Price,5.0,3,0,0,9,7,241
Honda City i DTEC VX Option,Honda,Bangalore,2016,36000,Diesel,Manual,First,1498,98.6,5,25.1,10.25,1025000.0,1025000.0,36000,2016,1.8731540733448189,Overpriced,5.0,1,1,0,1,8,422
Maruti Alto K10 2010-2014 VXI,Maruti,Chennai,2014,52000,Petrol,Manual,First,998,67.1,5,20.92,2.7,270000.0,270000.0,52000,2014,0.5827323747612209,Good Deal,4.8,3,1,0,2,17,927
Maruti Ertiga ZDI,Maruti,Hyderabad,2015,59245,Diesel,Manual,First,1248,88.8,7,20.77,8.5,850000.0,850000.0,59245,2015,1.83452784647051,Overpriced,4.9,1,1,0,5,17,1030
Hyundai i20 Diesel Asta Option,Hyundai,Pune,2018,31000,Diesel,Manual,First,1396,88.73,5,22.54,7.75,775000.0,775000.0,31000,2018,1.4333473728545856,Overpriced,5.0,1,1,0,10,9,731
Tata Indigo CS eGLX BS IV,Tata,Pune,2015,83000,Petrol,Manual,First,1193,64.08,5,15.64,2.7,270000.0,270000.0,83000,2015,0.7487498105773603,Good Deal,4.9,3,1,0,10,26,1534
Hyundai Creta 1.6 SX,Hyundai,Hyderabad,2018,9900,Petrol,Manual,First,1591,121.3,5,15.8,13.2,1320000.0,1320000.0,9900,2018,2.441314235055552,Overpriced,4.9,3,1,0,5,9,495
Toyota Etios V,Toyota,Kochi,2017,27100,Petrol,Manual,First,1496,88.73,5,16.78,6.37,637000.0,637000.0,27100,2017,0.5419394980889455,Good Deal,5.0,3,1,0,7,27,1667
Toyota Etios V,Toyota,Kolkata,2015,12000,Petrol,Manual,First,1496,88.73,5,16.78,4.5,450000.0,450000.0,12000,2015,0.382845799277905,Good Deal,4.8,3,1,0,8,27,1667
Renault Duster 110PS Diesel RXZ Optional with Nav,Renault,Mumbai,2013,29000,Diesel,Manual,First,1461,108.45,5,19.01,6.5,650000.0,650000.0,29000,2013,1.1208762457484005,Fair Price,5.0,1,1,0,9,23,1380
Maruti Swift Dzire Vdi BSIV,Maruti,Mumbai,2013,65000,Diesel,Manual,Second,1248,73.9,5,19.3,4.99,499000.0,499000.0,65000,2013,1.0769757592809228,Fair Price,4.6,1,1,2,9,17,1102
Mercedes-Benz GLC 220,MercedesBenz,Coimbatore,2017,50794,Diesel,Automatic,First,2143,170.0,5,17.9,43.3,4330000.0,4330000.0,50794,2017,1.5949204122604894,Overpriced,5.0,1,0,0,3,18,1240
Ford Ecosport 1.5 DV5 MT Titanium Optional,Ford,Mumbai,2014,59000,Diesel,Manual,First,1498,89.84,5,22.7,6.5,650000.0,650000.0,59000,2014,0.9313001652070937,Fair Price,4.9,1,1,0,9,7,250
Maruti Wagon R LXI CNG,Maruti,Mumbai,2012,72000,CNG,Manual,First,998,58.2,5,26.2,2.25,225000.0,225000.0,72000,2012,0.4856103123010173,Good Deal,4.8,0,1,0,9,17,1159
Maruti Ciaz 1.4 AT Alpha,Maruti,Hyderabad,2017,15234,Petrol,Automatic,First,1373,91.1,5,19.12,9.95,994999.9999999999,994999.9999999999,15234,2017,2.147476714397832,Overpriced,5.0,3,0,0,5,17,984
Ford Ecosport 1.5 DV5 MT Titanium,Ford,Mumbai,2015,44000,Diesel,Manual,First,1498,89.84,5,22.7,7.35,735000.0,735000.0,44000,2015,1.0530855714264828,Fair Price,5.0,1,1,0,9,7,249
Tata Zest Quadrajet 1.3 75PS XE,Tata,Hyderabad,2016,125000,Diesel,Manual,First,1248,74.0,5,22.95,4.6,459999.99999999994,459999.99999999994,125000,2016,1.2756478254280952,Overpriced,4.5,1,1,0,5,26,1607
Ford Endeavour 3.0L 4X4 AT,Ford,Chennai,2011,100000,Diesel,Automatic,First,2953,153.86,7,11.4,8.5,850000.0,850000.0,100000,2011,1.2178540621938918,Overpriced,5.0,1,0,0,2,7,261
Renault Duster 110PS Diesel RxZ AMT,Renault,Coimbatore,2017,34686,Diesel,Automatic,First,1461,108.45,5,19.6,11.86,1186000.0,1186000.0,34686,2017,2.045168042242466,Overpriced,4.9,1,0,0,3,23,1384
Nissan X-Trail SLX MT,Nissan,Pune,2011,98000,Diesel,Manual,First,1995,147.6,5,14.42,8.0,800000.0,800000.0,98000,2011,1.6883508430158398,Overpriced,5.0,1,1,0,10,21,1363
Toyota Fortuner 4x4 AT,Toyota,Delhi,2015,90000,Diesel,Automatic,First,2982,168.5,7,12.55,21.5,2150000.0,2150000.0,90000,2015,1.829152152105546,Overpriced,4.9,1,0,0,4,27,1681
Chevrolet Aveo U-VA 1.2 LS,Chevrolet,Pune,2007,81000,Petrol,Manual,First,1150,74.9,5,15.26,1.3,130000.0,130000.0,81000,2007,0.425207152202355,Good Deal,4.4,3,1,0,10,3,160
Skoda Rapid 1.6 TDI Ambition,Skoda,Chennai,2012,55000,Diesel,Manual,First,1598,103.5,5,20.5,5.9,590000.0,590000.0,55000,2012,0.7702766383152951,Good Deal,4.9,1,1,0,2,24,1481
Mahindra XUV500 W8 4WD,Mahindra,Bangalore,2013,52910,Diesel,Manual,Second,2179,140.0,7,15.1,9.5,950000.0,950000.0,52910,2013,1.1766520554000295,Overpriced,4.8,1,1,2,1,16,894
Maruti Swift Dzire ZDi,Maruti,Chennai,2010,100000,Diesel,Manual,First,1248,73.9,5,19.3,4.5,450000.0,450000.0,100000,2010,0.9712206246020346,Fair Price,4.9,1,1,0,2,17,1104
Chevrolet Enjoy Petrol LS 7 Seater,Chevrolet,Mumbai,2014,18000,Petrol,Manual,First,1399,98.82,7,13.7,3.35,335000.0,335000.0,18000,2014,1.0957261229829918,Fair Price,4.8,3,1,0,9,3,177
Hyundai Accent GLE,Hyundai,Kolkata,2005,50000,Petrol,Manual,First,1495,94.0,5,13.2,0.7,70000.0,70000.0,50000,2005,0.12946363367718838,Good Deal,4.4,3,1,0,8,9,486
Mercedes-Benz New C-Class C 200 CGI,MercedesBenz,Bangalore,2012,33000,Petrol,Automatic,First,1991,184.0,5,14.74,16.0,1600000.0,1600000.0,33000,2012,0.5893470345535295,Good Deal,5.0,3,0,0,1,18,1265
Renault Duster 85PS Diesel RxE,Renault,Pune,2014,30000,Diesel,Manual,First,1461,83.8,5,20.45,8.0,800000.0,800000.0,30000,2014,1.3795399947672622,Overpriced,5.0,1,1,0,10,23,1388
Jaguar F Type 5.0 V8 S,Jaguar,Hyderabad,2015,8000,Petrol,Automatic,First,5000,488.1,2,12.5,100.0,10000000.0,10000000.0,8000,2015,2.6572952720073872,Overpriced,4.8,3,0,0,5,12,749
Hyundai Verna 1.6 SX,Hyundai,Kochi,2012,58646,Diesel,Manual,First,1582,126.32,5,22.32,4.74,474000.0,474000.0,58646,2012,0.8766537480426756,Fair Price,5.0,1,1,0,7,9,608
Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,MercedesBenz,Mumbai,2016,21000,Diesel,Automatic,First,2143,204.0,5,13.0,36.0,3600000.0,3600000.0,21000,2016,1.3260308277454416,Overpriced,5.0,1,0,0,9,18,1214
Volkswagen Vento Petrol Highline,Volkswagen,Kochi,2015,57026,Petrol,Manual,First,1598,103.6,5,15.04,5.54,554000.0,554000.0,57026,2015,1.0442226077352046,Fair Price,5.0,3,1,0,7,28,1794
Skoda Superb Style 2.0 TDI AT,Skoda,Mumbai,2017,42000,Diesel,Automatic,First,1968,174.5,5,18.19,22.99,2299000.0,2299000.0,42000,2017,3.001467782181124,Overpriced,4.9,1,0,0,9,24,1501
Mahindra Scorpio 1.99 S4 Plus,Mahindra,Kochi,2017,26741,Diesel,Manual,First,1997,120.0,7,15.4,10.08,1008000.0,1008000.0,26741,2017,1.2484897598349787,Overpriced,5.0,1,1,0,7,16,833
Skoda Laura Classic 1.8 TSI,Skoda,Pune,2010,85000,Petrol,Manual,First,1798,74.0,5,17.5,2.85,285000.0,285000.0,85000,2010,0.3720827829150154,Good Deal,5.0,3,1,0,10,24,1436
Audi Q5 3.0 TDI Quattro Technology,Audi,Coimbatore,2018,29091,Diesel,Automatic,First,2967,241.4,5,13.22,45.52,4552000.0,4552000.0,29091,2018,1.7802259981028146,Overpriced,5.0,1,0,0,3,0,53
Mahindra NuvoSport N6,Mahindra,Coimbatore,2018,37323,Diesel,Manual,Second,1493,100.0,7,17.45,7.29,729000.0,729000.0,37323,2018,0.9029256298806542,Fair Price,4.8,1,1,2,3,16,823
Volkswagen Vento Diesel Highline,Volkswagen,Chennai,2011,55595,Diesel,Manual,Second,1598,103.6,5,20.54,4.3,430000.0,430000.0,55595,2011,0.8104976919244368,Good Deal,4.9,1,1,2,2,28,1787
Maruti Swift Dzire VXI Optional,Maruti,Chennai,2015,49900,Petrol,Manual,First,1197,83.14,5,20.85,4.8,480000.0,480000.0,49900,2015,1.0359686662421703,Fair Price,4.8,3,1,0,2,17,1099
Maruti Ertiga VXI,Maruti,Mumbai,2012,52500,Petrol,Manual,Second,1373,93.7,7,16.02,5.25,525000.0,525000.0,52500,2012,1.1330907287023737,Fair Price,4.9,3,1,2,9,17,1027
Maruti Alto 800 2016-2019 LXI,Maruti,Chennai,2016,5700,Petrol,Manual,First,796,47.3,5,24.7,2.8,280000.0,280000.0,5700,2016,0.6043150553079326,Good Deal,5.0,3,1,0,2,17,919
Hyundai i20 Magna 1.4 CRDi (Diesel),Hyundai,Kochi,2014,53340,Diesel,Manual,First,1396,88.76,5,21.9,4.35,434999.99999999994,434999.99999999994,53340,2014,0.8045240092796706,Good Deal,4.8,1,1,0,7,9,736
Ford Ecosport 1.5 DV5 MT Titanium,Ford,Kolkata,2014,57000,Diesel,Manual,First,1498,89.84,5,22.7,5.49,549000.0,549000.0,57000,2014,0.7865904472287607,Good Deal,5.0,1,1,0,8,7,249
Maruti Alto K10 LXI CNG,Maruti,Pune,2015,59525,CNG,Manual,Second,998,58.2,4,32.26,3.1,310000.0,310000.0,59525,2015,0.6690630969480683,Good Deal,4.6,0,1,2,10,17,929
Volkswagen Vento 1.5 TDI Highline,Volkswagen,Bangalore,2014,58000,Diesel,Manual,First,1498,103.2,5,20.34,6.5,650000.0,650000.0,58000,2014,1.2251709296532183,Overpriced,5.0,1,1,0,1,28,1779
Mahindra Scorpio VLX 2WD Airbag BSIII,Mahindra,Bangalore,2011,73000,Diesel,Manual,First,2179,120.0,8,12.05,6.4,640000.0,640000.0,73000,2011,0.7926919110063357,Good Deal,4.8,1,1,0,1,16,863
Ford Figo Aspire 1.5 TDCi Titanium Plus,Ford,Kochi,2016,33554,Diesel,Manual,First,1498,99.0,5,25.83,6.22,622000.0,622000.0,33554,2016,0.891182619628942,Fair Price,4.9,1,1,0,7,7,312
Toyota Innova 2.5 G (Diesel) 8 Seater,Toyota,Mumbai,2012,106000,Diesel,Manual,First,2494,100.0,8,12.99,8.4,840000.0,840000.0,106000,2012,0.7146454919854227,Good Deal,4.6,1,1,0,9,27,1691
